,Id,SalePrice
1073,2534,290555.4717361927
1074,2535,362816.79314374924
1075,2536,267994.4888174534
1076,2537,248987.49723136425
1077,2538,201344.7631686926
1078,2539,198743.83940696716
1079,2540,217343.85118186474
1080,2541,220805.75485527515
1081,2542,185049.17478263378
1082,2543,144681.85939490795
1083,2544,140457.35144019127
1084,2545,155269.39712017775
1085,2546,154574.5333880186
1086,2547,159541.52626246214
1087,2548,181580.1890939474
1088,2549,169758.2239151001
1089,2550,734074.6617555618
1090,2551,162907.21110105515
1091,2552,129715.0931417942
1092,2553,106214.45555984974
1093,2554,126488.01192641258
1094,2555,144044.5102110505
1095,2556,136698.48598986864
1096,2557,133726.87238007784
1097,2558,199757.68354535103
1098,2559,155077.24916934967
1099,2560,148742.35431402922
1100,2561,156005.9588998556
1101,2562,143784.66463238
1102,2563,158181.8007901311
1103,2564,197682.03071057796
1104,2565,147007.88293033838
1105,2566,160198.4153702855
1106,2567,140644.89608108997
1107,2568,225646.97757661343
1108,2569,230639.17598724365
1109,2570,154039.0901118517
1110,2571,236889.26907479763
1111,2572,188769.31448578835
1112,2573,253730.81645667553
1113,2574,320672.1709102392
1114,2575,133700.5401596427
1115,2576,136148.2241332531
1116,2577,156909.6240490675
1117,2578,118640.57029336691
1118,2579,111266.81890934706
1119,2580,154172.99385219812
1120,2581,134475.1302152872
1121,2582,122786.06012612581
1122,2583,288082.9255968332
1123,2584,166176.1191278696
1124,2585,250482.44627416134
1125,2586,228333.4220379591
1126,2587,251054.63018715382
1127,2588,146582.3718458414
1128,2589,159541.52626246214
1129,2590,268202.0991683006
1130,2591,211154.36297655106
1131,2592,260981.59830272198
1132,2593,290555.4717361927
1133,2594,192407.02382326126
1134,2595,227748.64072203636
1135,2596,428821.60472869873
1136,2597,255511.02049052715
1137,2598,339697.768881917
1138,2599,420237.343788147
1139,2600,201122.06597924232
1140,2601,167717.48756170273
1141,2602,113774.2922604084
1142,2603,113774.2922604084
1143,2604,110767.30076521635
1144,2605,113774.2922604084
1145,2606,154361.05354875326
1146,2607,183250.29998123646
1147,2608,201714.27268087864
1148,2609,163851.73733234406
1149,2610,126650.60855895281
1150,2611,148715.06709456444
1151,2612,144952.30653584003
1152,2613,138156.52271062136
1153,2614,138156.52271062136
1154,2615,160104.94349896908
1155,2616,160626.85583382845
1156,2617,241157.42799639702
1157,2618,213231.3034504652
1158,2619,285762.44964003563
1159,2620,210611.73038184643
1160,2621,212945.34025788307
1161,2622,217377.00788974762
1162,2623,291073.0597496033
1163,2624,376783.12816619873
1164,2625,463264.749956131
1165,2626,203665.75418114662
1166,2627,209649.84248280525
1167,2628,562321.0263848305
1168,2629,589331.6609621048
1169,2630,417848.60149621964
1170,2631,591636.7925524712
1171,2632,552169.1077113152
1172,2633,360440.7555580139
1173,2634,487854.6229481697
1174,2635,164722.363807261
1175,2636,212748.2885479927
1176,2637,175057.22381174564
1177,2638,271029.9264073372
1178,2639,197205.60422837734
1179,2640,154670.34447044134
1180,2641,134761.62992417812
1181,2642,225042.9889768362
1182,2643,132533.34892988205
1183,2644,146614.74523991346
1184,2645,123095.70514857769
1185,2646,123095.70514857769
1186,2647,123095.70514857769
1187,2648,170076.5926927328
1188,2649,146629.252640903
1189,2650,155128.98007184267
1190,2651,176336.58987134695
1191,2652,522509.7994208336
1192,2653,331817.82509088516
1193,2654,307333.0663740635
1194,2655,457066.999399662
1195,2656,397063.8738512993
1196,2657,383440.65173864365
1197,2658,308403.71685922146
1198,2659,354041.55385792255
1199,2660,407557.10273981094
1200,2661,410662.80250549316
1201,2662,410662.80250549316
1202,2663,335744.9957072735
1203,2664,336955.9773981571
1204,2665,392059.5072507858
1205,2666,350452.1953701973
1206,2667,202741.37950241566
1207,2668,203014.72383141518
1208,2669,199618.27514767647
1209,2670,350928.0638754368
1210,2671,203014.72383141518
1211,2672,225425.56802630424
1212,2673,246506.43121302128
1213,2674,240037.7613812685
1214,2675,194019.16948854923
1215,2676,223494.64583098888
1216,2677,231258.85232388973
1217,2678,332109.7114235163
1218,2679,328483.82690548897
1219,2680,356591.42272770405
1220,2681,531509.109377861
1221,2682,442606.21094703674
1222,2683,619843.9014196396
1223,2684,388377.889418602
1224,2685,422422.5532531738
1225,2686,283609.1307044029
1226,2687,340055.83986639977
1227,2688,269709.00179445744
1228,2689,230555.30775785446
1229,2690,604821.015560627
1230,2691,200637.29130327702
1231,2692,166486.22555434704
1232,2693,212349.03457164764
1233,2694,166486.22555434704
1234,2695,210626.19486153126
1235,2696,203014.72383141518
1236,2697,213270.16869187355
1237,2698,196783.08690488338
1238,2699,193629.80887293816
1239,2700,186881.93595409393
1240,2701,172724.225564301
1241,2702,139226.84055566788
1242,2703,156840.12372642756
1243,2704,154361.05354875326
1244,2705,129715.0931417942
1245,2706,129715.0931417942
1246,2707,139226.84055566788
1247,2708,132897.50400930643
1248,2709,114921.22463434935
1249,2710,144681.85939490795
1250,2711,344468.2787537575
1251,2712,438755.74070215225
1252,2713,212442.5386339426
1253,2714,185723.23241233826
1254,2715,193107.5853586197
1255,2716,185723.23241233826
1256,2717,213787.06996440887
1257,2718,293548.0953246355
1258,2719,154013.16564381123
1259,2720,184562.5330299139
1260,2721,142444.84391510487
1261,2722,159083.5559412837
1262,2723,159541.52626246214
1263,2724,129715.0931417942
1264,2725,132897.50400930643
1265,2726,135377.21800655127
1266,2727,191182.15709030628
1267,2728,176671.77307009697
1268,2729,163851.73733234406
1269,2730,146206.3490256667
1270,2731,148752.01160758734
1271,2732,143635.0838854909
1272,2733,183455.87157011032
1273,2734,195896.86926603317
1274,2735,134341.72006994486
1275,2736,162663.43955099583
1276,2737,128686.45188361406
1277,2738,195663.37736845016
1278,2739,189685.85602641106
1279,2740,144317.63993352652
1280,2741,156913.57280910015
1281,2742,167396.44693285227
1282,2743,152404.0459305048
1283,2744,155600.93200802803
1284,2745,136912.20189630985
1285,2746,128686.45188361406
1286,2747,170733.39595794678
1287,2748,134570.9198370576
1288,2749,144681.85939490795
1289,2750,134341.72006994486
1290,2751,128686.45188361406
1291,2752,283722.8507012129
1292,2753,144387.2046381235
1293,2754,370943.9421892166
1294,2755,142749.7461333871
1295,2756,118833.69470387697
1296,2757,116472.44350761175
1297,2758,115167.582193017
1298,2759,175435.75752824545
1299,2760,173143.995924294
1300,2761,155600.93200802803
1301,2762,140445.21544128656
1302,2763,220647.11771309376
1303,2764,182194.92948055267
1304,2765,300115.3768539429
1305,2766,137615.30651897192
1306,2767,120243.62737238407
1307,2768,173722.2210109234
1308,2769,135377.21800655127
1309,2770,159564.8003399372
1310,2771,129715.0931417942
1311,2772,129821.54870778322
1312,2773,176970.7092270255
1313,2774,156356.0357913375
1314,2775,154852.94243097305
1315,2776,142267.36432015896
1316,2777,157414.07814323902
1317,2778,138264.36248868704
1318,2779,159327.71378308535
1319,2780,121080.26017397642
1320,2781,120161.90520823002
1321,2782,112764.94412869215
1322,2783,115290.78779816628
1323,2784,131097.82443344593
1324,2785,147674.13961291313
1325,2786,109761.57948374748
1326,2787,121205.19336163998
1327,2788,117302.06940621138
1328,2789,218957.02695846558
1329,2790,111488.84008824825
1330,2791,132129.39507067204
1331,2792,109874.32302087545
1332,2793,168215.98632484674
1333,2794,111904.68314886093
1334,2795,118133.87356102467
1335,2796,125625.67999362946
1336,2797,278005.23931980133
1337,2798,133533.62993597984
1338,2799,117491.22359603643
1339,2800,106992.41493791342
1340,2801,126662.90551275015
1341,2802,155504.4556453824
1342,2803,268473.19012880325
1343,2804,168643.10695827007
1344,2805,125531.61795437336
1345,2806,128686.45188361406
1346,2807,182011.41944229603
1347,2808,160187.39532530308
1348,2809,134749.5475769043
1349,2810,135377.21800655127
1350,2811,176896.53048217297
1351,2812,159541.52626246214
1352,2813,261102.4861574173
1353,2814,261102.4861574173
1354,2815,128598.88169169426
1355,2816,295274.0682899952
1356,2817,165239.6299108863
1357,2818,136778.10501009226
1358,2819,169968.4095442295
1359,2820,150720.83331495523
1360,2821,143311.78988814354
1361,2822,265499.7952848673
1362,2823,371873.961019516
1363,2824,216861.39425635338
1364,2825,163894.0470084548
1365,2826,134341.72006994486
1366,2827,147203.21778804064
1367,2828,247964.85422551632
1368,2829,237586.7617368698
1369,2830,288086.48806512356
1370,2831,205462.91213035583
1371,2832,292339.06655311584
1372,2833,295324.8656541109
1373,2834,214670.11142671108
1374,2835,275988.753503561
1375,2836,203014.72383141518
1376,2837,186292.99127161503
1377,2838,174355.1278397441
1378,2839,207959.5585823059
1379,2840,226349.34180676937
1380,2841,212381.976673007
1381,2842,230353.55616509914
1382,2843,132032.50022530556
1383,2844,168779.11384254694
1384,2845,129715.0931417942
1385,2846,212381.976673007
1386,2847,217377.00788974762
1387,2848,248987.49723136425
1388,2849,226189.86769914627
1389,2850,348024.7809827328
1390,2851,268126.6220539808
1391,2852,306335.76839864254
1392,2853,257153.0179232359
1393,2854,167717.48756170273
1394,2855,212349.03457164764
1395,2856,212381.976673007
1396,2857,203014.72383141518
1397,2858,212349.03457164764
1398,2859,145314.59453850985
1399,2860,134373.2994198799
1400,2861,139798.7454801798
1401,2862,230353.55616509914
1402,2863,160618.23938190937
1403,2864,301025.6948053837
1404,2865,162907.21110105515
1405,2866,204397.60534763336
1406,2867,119701.1020809412
1407,2868,148218.46759915352
1408,2869,140239.27902132273
1409,2870,165353.52159291506
1410,2871,132660.29941886663
1411,2872,105081.56918287277
1412,2873,109932.94279277325
1413,2874,150597.79939502478
1414,2875,120051.29700601101
1415,2876,182268.51805746555
1416,2877,147861.67352348566
1417,2878,179501.6927227378
1418,2879,168690.11651724577
1419,2880,117304.7519877553
1420,2881,164078.83395552635
1421,2882,165186.14996522665
1422,2883,201118.95418465137
1423,2884,230464.74380493164
1424,2885,176281.98324143887
1425,2886,241455.47353625298
1426,2887,114507.73151516914
1427,2888,138068.63060891628
1428,2889,102694.70469802618
1429,2890,112764.94412869215
1430,2891,151603.2309576869
1431,2892,102297.70409017801
1432,2893,112585.41504144669
1433,2894,102297.70409017801
1434,2895,288082.9255968332
1435,2896,290869.50546205044
1436,2897,222970.7913070917
1437,2898,205025.9947091341
1438,2899,269709.00179445744
1439,2900,154670.34447044134
1440,2901,229689.39189612865
1441,2902,199618.27514767647
1442,2903,402430.92547655106
1443,2904,425682.08297491074
1444,2905,131433.67291241884
1445,2906,232450.2189785242
1446,2907,134813.44666928053
1447,2908,129715.0931417942
1448,2909,217789.39578533173
1449,2910,110767.30076521635
1450,2911,113774.2922604084
1451,2912,152404.0459305048
1452,2913,113774.2922604084
1453,2914,110767.30076521635
1454,2915,110767.30076521635
1455,2916,113774.2922604084
1456,2917,171207.59053230286
1457,2918,152701.5442237258
1458,2919,304235.54311692715
